Like as, to make our appetites more keen,	s
With eager compounds we our palate urge,	s
As, to prevent our maladies unseen,	s
We sicken to shun sickness when we purge,	s
Even so, being full of your ne'er-cloying sweetness,	s
To bitter sauces did I frame my feeding	s
And, sick of welfare, found a kind of meetness	s
To be diseased ere that there was true needing.	s
Thus policy in love, to anticipate	s
The ills that were not, grew to faults assured	s
And brought to medicine a healthful state	s
Which, rank of goodness, would by ill be cured:	s
Now counting best to be with you alone,	s
Drugs poison him that so fell sick of you.	s
Distill'd from limbecks foul as hell within,	s
Applying fears to hopes and hopes to fears,	s
Still losing when I saw myself to win!	s
What wretched errors hath my heart committed,	s
Whilst it hath thought itself so blessed never!	s
How have mine eyes out of their spheres been fitted	s
In the distraction of this madding fever!	s
O benefit of ill! now I find true	s
That better is by evil still made better;	s
My nobler part to my gross body's treason;	s
Grows fairer than at first, more strong, far greater.	s
So I return rebuked to my content	s
And gain by ill thrice more than I have spent.	s
That you were once unkind befriends me now,	s
And for that sorrow which I then did feel	s
Needs must I under my transgression bow,	s
Unless my nerves were brass or hammer'd steel.	s
For if you were by my unkindness shaken	s
As I by yours, you've pass'd a hell of time,	s
And I, a tyrant, have no leisure taken	s
O, that our night of woe might have remember'd	s
My deepest sense, how hard true sorrow hits,	s
And soon to you, as you to me, then tender'd	s
And each, though enemies to either's reign,	s
But that your trespass now becomes a fee;	s
Mine ransoms yours, and yours must ransom me.	s
'Tis better to be vile than vile esteem'd,	s
When not to be receives reproach of being,	s
And the just pleasure lost which is so deem'd	s
Thyself away art resent still with me;	s
For why should others false adulterate eyes	s
Give salutation to my sportive blood?	s
Or on my frailties why are frailer spies,	s
Which in their wills count bad what I think good?	s
No, I am that I am, and they that level	s
At my abuses reckon up their own:	s
I may be straight, though they themselves be bevel;	s
By their rank thoughts my deeds must not be shown;	s
Unless this general evil they maintain,	s
All men are bad, and in their badness reign.	s
Thy gift, thy tables, are within my brain	s
Full character'd with lasting memory,	s
Which borrow'd from this holy fire of Love	s
Beyond all date, even to eternity;	s
Or at the least, so long as brain and heart	s
Have faculty by nature to subsist;	s
That in the very refuse of thy deeds	s
Of thee, thy record never can be miss'd.	s
That poor retention could not so much hold,	s
Nor need I tallies thy dear love to score;	s
Therefore to give them from me was I bold,	s
To trust those tables that receive thee more:	s
To keep an adjunct to remember thee	s
Were to import forgetfulness in me.	s
No, Time, thou shalt not boast that I do change:	s
Thy pyramids built up with newer might	s
To me are nothing novel, nothing strange;	s
They are but dressings of a former sight.	s
Our dates are brief, and therefore we admire	s
Was it his spirit, by spirits taught to write	s
And rather make them born to our desire	s
Than think that we before have heard them told.	s
Thy registers and thee I both defy,	s
Not wondering at the present nor the past,	s
O, from what power hast thou this powerful might	s
Made more or less by thy continual haste.	s
This I do vow and this shall ever be;	s
I will be true, despite thy scythe and thee.	s
If my dear love were but the child of state,	s
It might for Fortune's bastard be unfather'd'	s
As subject to Time's love or to Time's hate,	s
Weeds among weeds, or flowers with flowers gather'd.	s
No, it was builded far from accident;	s
It suffers not in smiling pomp, nor falls	s
Under the blow of thralled discontent,	s
Whereto the inviting time our fashion calls:	s
It fears not policy, that heretic,	s
Which works on leases of short-number'd hours,	s
But all alone stands hugely politic,	s
That it nor grows with heat nor drowns with showers.	s
To this I witness call the fools of time,	s
Which die for goodness, who have lived for crime.	s
Were 't aught to me I bore the canopy,	s
With my extern the outward honouring,	s
But day doth daily draw my sorrows longer	s
Which prove more short than waste or ruining?	s
Have I not seen dwellers on form and favour	s
Lose all, and more, by paying too much rent,	s
For compound sweet forgoing simple savour,	s
Pitiful thrivers, in their gazing spent?	s
No, let me be obsequious in thy heart,	s
And take thou my oblation, poor but free,	s
Which is not mix'd with seconds, knows no art,	s
But mutual render, only me for thee.	s
Hence, thou suborn'd informer! a true soul	s
When most impeach'd stands least in thy control.	s
Now with the drops of this most balmy time	s
Dost hold Time's fickle glass, his sickle, hour;	s
Who hast by waning grown, and therein show'st	s
Thy lovers withering as thy sweet self grow'st;	s
If Nature, sovereign mistress over wrack,	s
As thou goest onwards, still will pluck thee back,	s
She keeps thee to this purpose, that her skill	s
May time disgrace and wretched minutes kill.	s
Love is too young to know what conscience is;	s
She may detain, but not still keep, her treasure:	s
Her audit, though delay'd, answer'd must be,	s
And her quietus is to render thee.	s
In the old age black was not counted fair,	s
Or if it were, it bore not beauty's name;	s
But now is black beauty's successive heir,	s
And beauty slander'd with a bastard shame:	s
For since each hand hath put on nature's power,	s
Fairing the foul with art's false borrow'd face,	s
Sweet beauty hath no name, no holy bower,	s
But is profaned, if not lives in disgrace.	s
Therefore my mistress' brows are raven black,	s
Her eyes so suited, and they mourners seem	s
At such who, not born fair, no beauty lack,	s
Slandering creation with a false esteem:	s
Yet so they mourn, becoming of their woe,	s
How oft, when thou, my music, music play'st,	s
Upon that blessed wood whose motion sounds	s
What merit do I in myself respect,	s
The wiry concord that mine ear confounds,	s
Do I envy those jacks that nimble leap	s
To kiss the tender inward of thy hand,	s
And would corrupt my saint to be a devil,	s
But why of two oaths' breach do I accuse thee,	s
To be so tickled, they would change their state	s
And situation with those dancing chips,	s
O'er whom thy fingers walk with gentle gait,	s
Making dead wood more blest than living lips.	s
Since saucy jacks so happy are in this,	s
Give them thy fingers, me thy lips to kiss.	s
At random from the truth vainly express'd;	s
Is lust in action; and till action, lust	s
Is perjured, murderous, bloody, full of blame,	s
Savage, extreme, rude, cruel, not to trust,	s
Enjoy'd no sooner but despised straight,	s
Past reason hunted, and no sooner had	s
Past reason hated, as a swallow'd bait	s
On purpose laid to make the taker mad;	s
Mad in pursuit and in possession so;	s
Had, having, and in quest to have, extreme;	s
A bliss in proof, and proved, a very woe;	s
Before, a joy proposed; behind, a dream.	s
All this the world well knows; yet none knows well	s
To shun the heaven that leads men to this hell.	s
The uncertain sickly appetite to please.	s
Coral is far more red than her lips' red;	s
If snow be white, why then her breasts are dun;	s
For men diseased; but I, my mistress' thrall,	s
I have seen roses damask'd, red and white,	s
But no such roses see I in her cheeks;	s
And in some perfumes is there more delight	s
Than in the breath that from my mistress reeks.	s
I love to hear her speak, yet well I know	s
I grant I never saw a goddess go;	s
My mistress, when she walks, treads on the ground:	s
And yet, by heaven, I think my love as rare	s
As any she belied with false compare.	s
In act thy bed-vow broke and new faith torn,	s
As those whose beauties proudly make them cruel;	s
For well thou know'st to my dear doting heart	s
Thou art the fairest and most precious jewel.	s
The little Love-god lying once asleep	s
Thy face hath not the power to make love groan:	s
To say they err I dare not be so bold,	s
Although I swear it to myself alone.	s
And, to be sure that is not false I swear,	s
A thousand groans, but thinking on thy face,	s
One on another's neck, do witness bear	s
Thy black is fairest in my judgment's place.	s
In nothing art thou black save in thy deeds,	s
And thence this slander, as I think, proceeds.	s
Thine eyes I love, and they, as pitying me,	s
Knowing thy heart torments me with disdain,	s
Have put on black and loving mourners be,	s
Looking with pretty ruth upon my pain.	s
And truly not the morning sun of heaven	s
Better becomes the grey cheeks of the east,	s
Nor that full star that ushers in the even	s
Doth half that glory to the sober west,	s
As those two mourning eyes become thy face:	s
O, let it then as well beseem thy heart	s
Growing a bath and healthful remedy	s
And suit thy pity like in every part.	s
Then will I swear beauty herself is black	s
And all they foul that thy complexion lack.	s
Beshrew that heart that makes my heart to groan	s
For that deep wound it gives my friend and me!	s
If thou turn back, and my loud crying still.	s
But slave to slavery my sweet'st friend must be?	s
And my next self thou harder hast engross'd:	s
Of him, myself, and thee, I am forsaken;	s
A torment thrice threefold thus to be cross'd.	s
For I have sworn thee fair; more perjured eye,	s
But then my friend's heart let my poor heart bail;	s
Whoe'er keeps me, let my heart be his guard;	s
Thou canst not then use rigor in my gaol:	s
And yet thou wilt; for I, being pent in thee,	s
What means the world to say it is not so?	s
So, now I have confess'd that he is thine,	s
And I myself am mortgaged to thy will,	s
Myself I'll forfeit, so that other mine	s
Thou wilt restore, to be my comfort still:	s
But thou wilt not, nor he will not be free,	s
For thou art covetous and he is kind;	s
He learn'd but surety-like to write for me	s
Under that bond that him as fast doth bind.	s
The statute of thy beauty thou wilt take,	s
Thou usurer, that put'st forth all to use,	s
Since first I saw you fresh, which yet are green.	s
So him I lose through my unkind abuse.	s
Him have I lost; thou hast both him and me:	s
He pays the whole, and yet am I not free.	s
Whoever hath her wish, thou hast thy 'Will,'	s
To thee I send this written embassage,	s
More than enough am I that vex thee still,	s
To thy sweet will making addition thus.	s
Wilt thou, whose will is large and spacious,	s
Not once vouchsafe to hide my will in thine?	s
Shall will in others seem right gracious,	s
And in my will no fair acceptance shine?	s
The sea all water, yet receives rain still	s
And in abundance addeth to his store;	s
So thou, being rich in 'Will,' add to thy 'Will'	s
One will of mine, to make thy large 'Will' more.	s
Let no unkind, no fair beseechers kill;	s
Think all but one, and me in that one 'Will.'	s
If thy soul check thee that I come so near,	s
Swear to thy blind soul that I was thy 'Will,'	s
So shalt thou feed on Death, that feeds on men,	s
Thus far for love my love-suit, sweet, fulfil.	s
'Will' will fulfil the treasure of thy love,	s
Ay, fill it full with wills, and my will one.	s
In things of great receipt with ease we prove	s
Among a number one is reckon'd none:	s
That heals the wound and cures not the disgrace:	s
Though in thy stores' account I one must be;	s
For nothing hold me, so it please thee hold	s
That nothing me, a something sweet to thee:	s
And then thou lovest me, for my name is 'Will.'	s
Thou blind fool, Love, what dost thou to mine eyes,	s
That they behold, and see not what they see?	s
They know what beauty is, see where it lies,	s
Yet what the best is take the worst to be.	s
If eyes corrupt by over-partial looks	s
Be anchor'd in the bay where all men ride,	s
Why of eyes' falsehood hast thou forged hooks,	s
From hence your memory death cannot take,	s
Why should my heart think that a several plot	s
Which my heart knows the wide world's common place?	s
Or mine eyes seeing this, say this is not,	s
To put fair truth upon so foul a face?	s
In things right true my heart and eyes have erred,	s
And to this false plague are they now transferr'd.	s
Since what he owes thee thou thyself dost pay.	s
I do believe her, though I know she lies,	s
That she might think me some untutor'd youth,	s
Unlearned in the world's false subtleties.	s
Thus vainly thinking that she thinks me young,	s
Although she knows my days are past the best,	s
Simply I credit her false speaking tongue:	s
On both sides thus is simple truth suppress'd.	s
Yet be most proud of that which I compile,	s
O, love's best habit is in seeming trust,	s
And age in love loves not to have years told:	s
Therefore I lie with her and she with me,	s
And in our faults by lies we flatter'd be.	s
O, call not me to justify the wrong	s
That thy unkindness lays upon my heart;	s
Wound me not with thine eye but with thy tongue;	s
Use power with power and slay me not by art.	s
Tell me thou lovest elsewhere, but in my sight,	s
Dear heart, forbear to glance thine eye aside:	s
What need'st thou wound with cunning when thy might	s
Is more than my o'er-press'd defense can bide?	s
Let me excuse thee: ah! my love well knows	s
Her pretty looks have been mine enemies,	s
And therefore from my face she turns my foes,	s
Yet do not so; but since I am near slain,	s
Kill me outright with looks and rid my pain.	s
Be wise as thou art cruel; do not press	s
My tongue-tied patience with too much disdain;	s
Lest sorrow lend me words and words express	s
The manner of my pity-wanting pain.	s
If I might teach thee wit, better it were,	s
Though not to love, yet, love, to tell me so;	s
As testy sick men, when their deaths be near,	s
No news but health from their physicians know;	s
For if I should despair, I should grow mad,	s
And in my madness might speak ill of thee:	s
Now this ill-wresting world is grown so bad,	s
Mad slanderers by mad ears believed be,	s
That I may not be so, nor thou belied,	s
Bear thine eyes straight, though thy proud heart go wide.	s
In faith, I do not love thee with mine eyes,	s
For they in thee a thousand errors note;	s
But 'tis my heart that loves what they despise,	s
Who in despite of view is pleased to dote;	s
Nor are mine ears with thy tongue's tune delighted,	s
Nor tender feeling, to base touches prone,	s
Nor taste, nor smell, desire to be invited	s
To any sensual feast with thee alone:	s
But my five wits nor my five senses can	s
Dissuade one foolish heart from serving thee,	s
Who leaves unsway'd the likeness of a man,	s
Thy proud hearts slave and vassal wretch to be:	s
Only my plague thus far I count my gain,	s
That she that makes me sin awards me pain.	s
Love is my sin and thy dear virtue hate,	s
Hate of my sin, grounded on sinful loving:	s
O, but with mine compare thou thine own state,	s
And thou shalt find it merits not reproving;	s
Or, if it do, not from those lips of thine,	s
That have profaned their scarlet ornaments	s
And frantic-mad with evermore unrest;	s
Robb'd others' beds' revenues of their rents.	s
Be it lawful I love thee, as thou lovest those	s
Whom thine eyes woo as mine importune thee:	s
Root pity in thy heart, that when it grows	s
Thy pity may deserve to pitied be.	s
If thou dost seek to have what thou dost hide,	s
By self-example mayst thou be denied!	s
Lo! as a careful housewife runs to catch	s
One of her feather'd creatures broke away,	s
Whereto the judgment of my heart is tied?	s
In pursuit of the thing she would have stay,	s
Whilst her neglected child holds her in chase,	s
Cries to catch her whose busy care is bent	s
To follow that which flies before her face,	s
Not prizing her poor infant's discontent;	s
So runn'st thou after that which flies from thee,	s
If that be fair whereon my false eyes dote,	s
But if thou catch thy hope, turn back to me,	s
And play the mother's part, kiss me, be kind:	s
So will I pray that thou mayst have thy 'Will,'	s
